fare_amount,pickup_longitude,pickup_latitude,passenger_count,hour,day,month,season,cluster
5.3,-73.970015,40.759858,2.0,21,5,3,spring,6
6.5,-73.991647,40.756288,2.0,6,2,7,summer,6
18.5,-73.95774499999999,40.715797,1.0,14,5,4,spring,5
4.5,-73.97505187988281,40.75775909423828,1.0,18,5,5,spring,6
10.0,-73.953137,40.775955,1.0,0,5,6,summer,6
10.0,-73.948461,40.782513,2.0,20,1,9,autumn,6
4.9,-73.982252,40.773663,2.0,8,2,7,summer,6
7.0,-73.983727,40.749557,2.0,19,0,10,autumn,6
3.3,-73.980568,40.733818,1.0,12,0,2,winter,6
25.7,-73.95696099999999,40.783183,1.0,11,5,4,spring,6
7.0,-73.987604,40.729637,2.0,2,5,11,autumn,6
42.5,-73.776646,40.645208,1.0,7,2,11,autumn,0
35.05,-73.872948,40.774067,5.0,14,6,3,spring,3
4.5,-73.95866,40.772285,5.0,9,2,1,winter,6
8.1,-73.962758,40.772395,2.0,10,3,3,spring,6
6.9,-73.97601,40.766455,1.0,18,1,12,winter,6
14.9,-74.003997,40.716923,5.0,8,2,9,autumn,6
14.9,-73.998267,40.721154,1.0,0,1,3,spring,6
5.7,-73.98671,40.73711,5.0,21,3,5,spring,6
7.7,-73.97624499999999,40.775698,1.0,7,3,4,spring,6
6.5,-73.975427,40.74932,3.0,23,2,6,summer,6
4.1,-74.007825,40.739078000000006,1.0,12,3,7,summer,6
28.0,-73.971007,40.758237,1.0,23,2,4,spring,6
10.9,-73.996962,40.720088,1.0,19,1,12,winter,6
19.0,-73.952653,40.803352,1.0,17,2,11,autumn,6
7.3,-73.994763,40.740185,1.0,18,3,7,summer,6
6.5,-73.97098000000001,40.796114,4.0,23,5,7,summer,6
22.0,-73.959878,40.710847,1.0,16,4,9,autumn,5
2.5,-74.003939,40.722412,1.0,1,5,9,autumn,6
15.5,-73.97513199999999,40.794805,1.0,9,4,10,autumn,6
8.0,-73.96991,40.785492,1.0,12,4,8,summer,6
8.9,-73.98439599999999,40.746958,2.0,16,5,2,winter,6
15.7,-74.01617900000001,40.710663,1.0,20,5,1,winter,6
9.5,-73.9793701171875,40.74127578735352,6.0,19,4,6,summer,6
9.3,-73.965198,40.755142,1.0,19,5,3,spring,6
4.1,-73.98095699999999,40.764462,1.0,10,2,1,winter,6
7.3,-73.95366,40.7712,3.0,22,3,3,spring,6
12.0,-73.9887,40.731163,1.0,2,6,4,spring,6
25.3,-74.014455,40.708275,5.0,17,5,10,autumn,6
10.5,-73.969173,40.757527,5.0,9,0,7,summer,6
4.1,-73.969318,40.763787,2.0,23,1,5,spring,6
11.0,-73.98231700000001,40.740007,1.0,11,6,11,autumn,6
8.5,-73.991514,40.756168,1.0,20,0,10,autumn,6
8.5,-73.97859191894531,40.76144409179688,5.0,15,4,2,winter,6
11.0,-73.97197723388672,40.76569366455078,1.0,15,2,3,spring,6
7.3,-73.952915,40.780262,2.0,12,1,8,summer,6
7.3,-73.980328,40.760998,1.0,22,1,1,winter,6
9.3,-73.98952,40.762856,1.0,18,5,2,winter,6
12.0,-73.962068,40.779461,1.0,16,4,11,autumn,6
10.5,-73.989398,40.726357,2.0,21,3,10,autumn,6
15.0,-74.005253,40.728073,1.0,9,2,3,spring,6
4.0,-74.00235699999999,40.745092,1.0,14,4,1,winter,6
5.3,-73.991493,40.749837,1.0,18,0,5,spring,6
19.5,-73.97464000000001,40.750532,1.0,20,5,4,spring,6
27.0,-73.954318,40.774471000000005,1.0,23,1,12,winter,6
13.0,-73.97899699999999,40.762238,1.0,20,3,12,winter,6
23.7,-74.008488,40.732907,1.0,23,6,9,autumn,6
5.7,-73.984879,40.742567,1.0,15,4,12,winter,6
4.5,-73.98106700000001,40.781136,1.0,23,4,4,spring,6
16.5,-73.990651,40.734946,1.0,23,0,5,spring,6
6.0,-73.989241,40.762043,1.0,11,5,9,autumn,6
8.5,-73.982687,40.772217,1.0,0,6,2,winter,6
4.5,-73.991168,40.755638,1.0,5,4,12,winter,6
9.5,-73.956982,40.777426,1.0,18,2,2,winter,6
35.33,-73.98825500000001,40.74877,1.0,16,6,9,autumn,6
33.7,-73.986988,40.760747,2.0,9,0,8,summer,6
8.1,-73.96090699999999,40.76997,1.0,10,4,5,spring,6
5.3,-73.971473,40.740237,2.0,12,5,5,spring,6
4.1,-73.976672,40.754735,1.0,10,3,7,summer,6
17.0,-73.955536,40.765863,1.0,16,2,10,autumn,6
12.0,-74.00837,40.714572,1.0,5,3,10,autumn,6
5.7,-73.991063,40.755482,1.0,21,3,1,winter,6
5.0,-73.994262,40.724782,1.0,23,1,11,autumn,6
6.5,-73.955810546875,40.779388427734375,6.0,6,4,2,winter,6
5.7,-73.971986,40.786539000000005,2.0,21,5,6,summer,6
7.7,-73.946662,40.775782,1.0,7,2,8,summer,6
52.0,-74.0132827758789,40.70927047729492,1.0,13,0,5,spring,6
13.0,-74.0160903930664,40.71502304077149,1.0,19,0,1,winter,6
4.5,-73.991158,40.750407,1.0,7,3,2,winter,6
25.0,-73.95823669433594,40.78446960449219,1.0,18,2,1,winter,6
10.5,-74.00093841552734,40.75805282592773,3.0,11,4,6,summer,6
7.7,-73.981323,40.773922,5.0,16,4,10,autumn,6
3.7,-73.966505,40.764431,1.0,17,6,4,spring,6
4.9,-73.980655,40.733995,4.0,13,6,7,summer,6
10.0,-73.97577667236328,40.74887466430664,1.0,19,6,5,spring,6
6.1,-73.99555500000001,40.725072,3.0,14,2,4,spring,6
12.0,-74.002802,40.748000000000005,2.0,13,3,11,autumn,6
5.3,-73.987114,40.720751,3.0,0,6,6,summer,6
4.9,-73.9919,40.770707,1.0,20,6,7,summer,6
16.1,-73.997173,40.742248,2.0,4,5,2,winter,6
6.9,-73.97638,40.75992,1.0,9,5,4,spring,6
4.5,-73.977688,40.75214,1.0,10,1,1,winter,6
17.5,-73.987060546875,40.73311233520508,1.0,16,6,1,winter,6
13.7,-73.976673,40.788297,1.0,16,5,4,spring,6
7.0,-73.96248800000001,40.776543,1.0,21,1,7,summer,6
7.0,-73.960649,40.7784,1.0,6,4,10,autumn,6
40.83,-73.95756999999999,40.776792,1.0,12,5,6,summer,6
5.7,-73.97949100000001,40.749748,1.0,8,1,5,spring,6
4.5,-73.95495,40.783388,5.0,22,3,4,spring,6
12.5,-73.997412,40.741707,1.0,22,2,12,winter,6
5.0,-73.992533,40.758541,1.0,0,2,2,winter,6
4.5,-73.98469,40.7244,1.0,12,5,12,winter,6
5.0,-73.980625,40.779877,6.0,12,6,11,autumn,6
8.0,-73.9664,40.794588,1.0,8,5,3,spring,6
11.7,-73.975462,40.788038,1.0,9,0,2,winter,6
3.5,-73.95103454589844,40.77443313598633,1.0,11,5,5,spring,6
8.5,-73.98848724365234,40.73719024658203,1.0,19,1,3,spring,6
13.0,-73.9638671875,40.76118087768555,1.0,1,0,3,spring,6
10.9,-73.980948,40.76444,1.0,13,4,12,winter,6
8.0,-74.007417,40.726227,5.0,21,1,7,summer,6
8.9,-73.9585,40.77161,1.0,20,6,5,spring,6
7.3,-73.991911,40.770642,1.0,20,2,9,autumn,6
11.0,-73.9917984008789,40.76483917236328,1.0,9,6,2,winter,6
6.0,-73.98134300000001,40.760152000000005,1.0,21,6,7,summer,6
32.1,-73.960465,40.775475,1.0,22,3,12,winter,6
11.3,-73.981065,40.737512,1.0,8,2,7,summer,6
44.33,-73.87449699999999,40.774047,6.0,17,3,4,spring,3
19.5,-73.97575378417969,40.75218200683594,6.0,8,2,2,winter,6
9.3,-74.01132700000001,40.702732,3.0,20,1,4,spring,6
4.9,-73.962445,40.759152,3.0,15,4,6,summer,6
13.7,-73.99561700000001,40.732752000000005,1.0,0,4,4,spring,6
5.0,-73.982262,40.745976,2.0,21,2,11,autumn,6
6.0,-74.01516,40.71582,6.0,21,4,1,winter,6
2.9,-73.987895,40.738677,1.0,21,0,3,spring,6
4.1,-73.99543,40.744092,6.0,12,6,7,summer,6
8.0,-73.96166,40.764268,1.0,9,2,9,autumn,6
14.5,-73.96091899999999,40.775604,1.0,22,0,6,summer,6
4.5,-73.97949799999999,40.781667,1.0,20,1,9,autumn,6
9.0,-73.971142,40.751202,1.0,22,4,6,summer,6
24.5,-73.93781800000001,40.748856,1.0,23,6,7,summer,1
12.5,-74.00909300000001,40.726057,1.0,19,0,9,autumn,6
52.0,-73.982405,40.764697,1.0,7,5,1,winter,6
6.5,-74.008764,40.719462,3.0,0,5,1,winter,6
4.5,-74.004122,40.723733,2.0,23,6,9,autumn,6
8.0,-74.005706,40.741293,1.0,2,3,4,spring,6
11.7,-73.969949,40.756064,2.0,21,4,10,autumn,6
6.0,-73.980876,40.742069,1.0,7,2,10,autumn,6
6.5,-73.97024300000001,40.764797,1.0,12,2,8,summer,6
12.5,-73.993014,40.742977,1.0,1,4,4,spring,6
12.9,-73.86495500000001,40.771319,1.0,22,1,12,winter,4
5.3,-73.96741,40.760422,5.0,14,5,4,spring,6
3.7,-73.978437,40.766699,1.0,22,3,3,spring,6
14.0,-73.97201538085938,40.76522064208984,1.0,21,3,5,spring,6
7.7,-73.99425,40.760795,1.0,21,5,5,spring,6
11.8,-73.993205,40.752081,1.0,0,5,2,winter,6
5.3,-74.000352,40.732627,3.0,3,6,10,autumn,6
4.5,-74.015039,40.708887,1.0,8,0,1,winter,6
6.9,-73.996895,40.737243,1.0,6,1,12,winter,6
8.5,-74.005588,40.751018,1.0,18,0,8,summer,6
7.5,-73.988938,40.748242,1.0,10,4,9,autumn,6
9.3,-73.95338100000001,40.767544,2.0,8,2,6,summer,6
15.0,-73.98113199999999,40.774077,1.0,19,4,11,autumn,6
9.0,-73.98820699999999,40.737828,1.0,8,2,11,autumn,6
4.9,-74.006922,40.715756,1.0,11,5,2,winter,6
19.0,-73.980036,40.785792,1.0,21,0,5,spring,6
10.5,-73.97491,40.75139,5.0,21,6,6,summer,6
8.1,-73.992389,40.758684,1.0,20,3,7,summer,6
9.3,-74.010287,40.704609000000005,1.0,3,4,5,spring,6
7.0,-73.987126,40.762688,1.0,0,6,1,winter,6
16.9,-73.966263,40.770711,3.0,15,2,11,autumn,6
5.3,-73.98203199999999,40.772888,1.0,20,6,6,summer,6
4.5,-73.97471,40.756933,1.0,10,6,2,winter,6
28.1,-73.870891,40.773634,4.0,17,5,7,summer,3
10.0,-73.97681999999999,40.780817,1.0,19,2,12,winter,6
4.5,-73.96164499999999,40.768065,1.0,8,0,1,winter,6
10.5,-73.966449,40.761654,1.0,19,4,6,summer,6
10.1,-73.959127,40.763418,1.0,12,4,4,spring,6
4.0,-73.984167,40.765712,2.0,18,3,5,spring,6
17.3,-73.996567,40.747892,2.0,23,5,12,winter,6
49.8,-73.789202,40.648043,1.0,21,5,4,spring,0
6.5,-73.982003,40.74009,1.0,17,3,4,spring,6
5.3,-74.00695,40.743807,1.0,11,0,10,autumn,6
4.5,-73.97547,40.761215,1.0,20,2,12,winter,6
13.3,-73.973209,40.790367,2.0,21,4,9,autumn,6
12.9,-73.965148,40.765117,1.0,8,3,9,autumn,6
8.1,-73.947303,40.711543,1.0,22,4,10,autumn,5
7.7,-73.988023,40.748598,1.0,11,2,7,summer,6
19.0,-73.96122,40.775065000000005,2.0,8,3,11,autumn,6
8.1,-73.953462,40.76679,1.0,17,1,3,spring,6
4.9,-73.991405,40.749933,1.0,8,3,1,winter,6
7.0,-73.991398,40.727647,4.0,12,1,4,spring,6
12.75,-73.958906,40.768041,1.0,19,3,2,winter,6
6.9,-73.97036700000001,40.755272,1.0,0,1,12,winter,6
6.1,-73.991548,40.764963,2.0,19,5,4,spring,6
11.3,-73.99666500000001,40.725532,1.0,16,6,2,winter,6
20.1,-73.97285,40.677819,2.0,18,5,1,winter,2
4.1,-73.91826800000001,40.743355,1.0,9,0,8,summer,1
6.1,-73.992035,40.748503,1.0,18,4,9,autumn,6
9.7,-73.995237,40.717501,1.0,16,5,10,autumn,6
3.7,-73.974248,40.76072,1.0,19,6,4,spring,6
8.5,-73.967502,40.762793,2.0,3,4,1,winter,6
9.7,-73.963587,40.776912,5.0,9,0,5,spring,6
4.0,-73.971958,40.786772,5.0,18,2,9,autumn,6
23.0,-73.983082,40.760202,1.0,4,6,9,autumn,6
7.5,-73.94935,40.77295,1.0,10,5,8,summer,6
4.5,-74.00245699999999,40.733691,1.0,23,0,6,summer,6
4.9,-73.954052,40.766102,1.0,7,2,5,spring,6
10.1,-73.919475,40.768267,2.0,14,6,8,summer,1
6.1,-73.99156500000001,40.749999,1.0,12,3,11,autumn,6
7.0,-73.9916,40.744047,6.0,23,4,10,autumn,6
17.0,-73.987301,40.734139,2.0,7,0,4,spring,6
14.5,-74.002859,40.760403,1.0,18,3,8,summer,6
11.0,-73.99700164794923,40.72204208374024,4.0,19,0,6,summer,6
9.3,-73.992525,40.753738,2.0,21,6,4,spring,6
7.7,-74.00126999999999,40.731122,2.0,12,6,5,spring,6
8.9,-73.956062,40.777933,1.0,10,1,9,autumn,6
12.0,-73.990863,40.754103,2.0,16,2,10,autumn,6
7.0,-73.98451232910156,40.753639221191406,1.0,15,3,1,winter,6
5.5,-74.00255584716798,40.73962020874024,1.0,13,6,3,spring,6
6.5,-73.963597,40.768282,5.0,18,3,10,autumn,6
6.9,-73.984073,40.729553,1.0,17,6,3,spring,6
4.1,-73.99205699999999,40.730808,1.0,19,5,1,winter,6
11.3,-73.993847,40.757615,1.0,14,5,5,spring,6
8.9,-73.980166,40.756281,1.0,16,6,11,autumn,6
7.0,-73.978197,40.752502,1.0,15,3,5,spring,6
5.5,-73.953142,40.78861,2.0,16,2,4,spring,6
30.83,-73.960643,40.797137,1.0,7,1,3,spring,6
25.3,-74.00019300000001,40.746007,1.0,6,2,2,winter,6
9.7,-73.99104799999999,40.727705,3.0,19,4,9,autumn,6
23.3,-73.967698,40.758348,1.0,1,4,2,winter,6
5.0,-73.968855,40.769687,1.0,18,2,11,autumn,6
30.1,-73.871707,40.774003,2.0,9,4,9,autumn,3
6.5,-74.00100708007811,40.74235916137695,1.0,10,5,3,spring,6
8.5,-73.95616700000001,40.77542,3.0,20,4,7,summer,6
6.9,-73.987837,40.738254,1.0,15,0,3,spring,6
7.0,-73.982428,40.758375,1.0,12,6,3,spring,6
21.5,-73.99717700000001,40.737419,2.0,14,6,8,summer,6
8.1,-73.994722,40.750373,1.0,20,4,7,summer,6
8.5,-73.978376,40.74557,1.0,19,1,4,spring,6
3.7,-73.981948,40.722737,3.0,16,6,7,summer,6
9.3,-73.951993,40.777208,1.0,13,1,12,winter,6
22.0,-73.97679000000001,40.759152,1.0,0,6,10,autumn,6
17.0,-74.002252,40.729467,1.0,8,6,2,winter,6
14.1,-74.001092,40.731705,1.0,21,3,2,winter,6
15.7,-73.970483,40.750687,1.0,19,5,1,winter,6
10.0,-73.97301483154298,40.7556266784668,1.0,14,5,6,summer,6
4.1,-73.964773,40.760858,3.0,15,2,4,spring,6
3.3,-73.977393,40.756158,1.0,15,3,4,spring,6
4.9,-73.990468,40.75594,2.0,6,3,5,spring,6
29.3,-73.967557,40.756156,1.0,19,1,12,winter,6
6.1,-73.976811,40.738763,1.0,7,3,4,spring,6
11.5,-73.972126,40.758959,1.0,14,2,5,spring,6
34.5,-73.96355,40.768597,1.0,18,4,12,winter,6
35.33,-73.86272199999999,40.768787,2.0,20,5,9,autumn,4
49.57,-73.776726,40.645405,1.0,21,3,3,spring,0
10.1,-73.980021,40.743942,1.0,3,6,11,autumn,6
9.0,-73.972313,40.758791,1.0,14,4,3,spring,6
66.0,-73.87086,40.773747,1.0,9,4,10,autumn,3
20.5,-73.971808,40.781832,4.0,10,1,9,autumn,6
8.5,-74.00105,40.731152,5.0,15,6,8,summer,6
7.0,-73.99594300000001,40.748798,1.0,12,2,6,summer,6
9.3,-74.00695999999999,40.739847,2.0,2,4,2,winter,6
12.5,-73.977335,40.758835,1.0,21,4,1,winter,6
4.9,-73.957195,40.774798,1.0,7,1,5,spring,6
5.7,-73.961377,40.768888,1.0,15,5,12,winter,6
27.07,-73.863362,40.76898,1.0,0,4,8,summer,4
11.0,-73.974158,40.7838,3.0,19,5,12,winter,6
11.0,-73.94862365722656,40.77395248413085,1.0,13,4,2,winter,6
18.0,-73.988302,40.775295,1.0,0,6,7,summer,6
5.3,-73.970202,40.78406,5.0,20,3,10,autumn,6
9.0,-73.99714200000001,40.72205,6.0,18,4,11,autumn,6
10.1,-73.949543,40.772735,5.0,14,2,4,spring,6
4.5,-73.98748,40.748962,3.0,23,2,3,spring,6
10.5,-73.984229,40.754257,1.0,8,1,2,winter,6
10.5,-73.945953,40.773464,1.0,7,2,1,winter,6
6.0,-73.955987,40.719283,2.0,2,3,12,winter,5
22.5,-73.99765,40.720735,1.0,10,5,7,summer,6
57.33,-73.7824935913086,40.64445877075195,1.0,16,6,3,spring,0
6.5,-73.98010699999999,40.770693,3.0,7,4,9,autumn,6
13.0,-73.97196,40.7575,1.0,18,1,9,autumn,6
36.5,-73.782216,40.6447,2.0,18,3,8,summer,0
6.1,-74.00626,40.741373,1.0,12,1,11,autumn,6
8.0,-73.985579,40.735033,1.0,7,1,7,summer,6
5.0,-73.946711,40.776674,1.0,7,0,3,spring,6
8.6,-73.976075,40.755443,1.0,22,4,1,winter,6
8.0,-73.98953247070312,40.76277160644531,5.0,7,4,5,spring,6
4.9,-73.99770799999999,40.76178,1.0,19,3,1,winter,6
24.9,-73.87515400000001,40.774132,1.0,17,0,5,spring,3
29.3,-74.010323,40.714212,1.0,15,2,5,spring,6
6.9,-73.953774,40.79059,2.0,21,3,6,summer,6
6.1,-73.981545,40.732765,2.0,0,6,6,summer,6
3.7,-73.96795,40.76527,1.0,13,4,7,summer,6
9.5,-73.9753189086914,40.74934387207031,1.0,7,4,3,spring,6
5.0,-73.992678,40.721358,1.0,21,1,12,winter,6
10.9,-73.983663,40.744118,2.0,19,5,7,summer,6
19.7,-73.77645600000001,40.645458000000005,1.0,13,2,8,summer,0
4.0,-73.961732,40.770812,1.0,1,2,3,spring,6
11.7,-73.9833,40.761293,3.0,18,3,7,summer,6
10.1,-74.0052,40.71976,5.0,20,0,7,summer,6
5.7,-73.977553,40.739532,1.0,17,0,11,autumn,6
12.9,-73.895927,40.755155,1.0,7,3,7,summer,1
7.7,-73.988825,40.69682,1.0,2,2,6,summer,2
4.9,-73.98643,40.743755,1.0,21,5,12,winter,6
7.3,-73.980377,40.775198,1.0,15,4,10,autumn,6
6.5,-73.99965999999999,40.745772,5.0,13,0,7,summer,6
4.1,-73.981306,40.784043,2.0,12,5,5,spring,6
5.3,-73.963433,40.774663,5.0,5,0,4,spring,6
8.5,-73.99517800000001,40.731112,1.0,14,2,7,summer,6
7.0,-73.974525,40.758046,1.0,7,0,5,spring,6
5.0,-73.954702,40.783507,6.0,8,3,2,winter,6
11.0,-73.950391,40.771416,1.0,9,5,3,spring,6
11.0,-73.985915,40.778287,1.0,9,0,11,autumn,6
12.9,-74.001442,40.731219,1.0,12,2,11,autumn,6
45.0,-74.01586800000001,40.710653,3.0,5,2,5,spring,6
5.7,-73.975117,40.75015,1.0,11,2,12,winter,6
9.0,-73.973777,40.75058,1.0,19,6,3,spring,6
3.3,-73.917172,40.76119,1.0,19,6,5,spring,1
12.1,-73.988927,40.763387,1.0,9,0,10,autumn,6
4.5,-73.97027299999999,40.799182,1.0,10,0,1,winter,6
8.5,-73.99854,40.750401,2.0,19,2,5,spring,6
33.47,-74.00110600000001,40.761608,1.0,15,5,8,summer,6
6.9,-73.973055,40.764076,1.0,22,3,5,spring,6
5.7,-73.981803,40.783688,1.0,18,1,4,spring,6
39.05,-73.87449000000001,40.774046000000006,2.0,14,1,6,summer,3
10.0,-73.970462,40.761932,6.0,14,3,10,autumn,6
6.5,-73.973014,40.758441,2.0,22,2,12,winter,6
6.0,-73.97036,40.765097,2.0,18,4,4,spring,6
16.5,-73.97489200000001,40.787690000000005,1.0,8,0,7,summer,6
9.7,-73.994691,40.750616,2.0,13,6,10,autumn,6
6.1,-73.89638199999999,40.752523,1.0,17,5,6,summer,1
11.5,-74.01297,40.70904,1.0,15,5,11,autumn,6
3.0,-73.999397,40.743482,6.0,11,0,1,winter,6
10.5,-74.00175300000001,40.750727000000005,1.0,22,5,9,autumn,6
16.5,-74.003613,40.732544,2.0,18,1,8,summer,6
7.0,-73.991362,40.750167,1.0,22,6,6,summer,6
32.8,-73.982212,40.757925,1.0,8,1,7,summer,6
9.3,-73.980052,40.753868,1.0,21,1,2,winter,6
9.5,-73.97296,40.755405,1.0,14,3,7,summer,6
10.0,-73.97973499999999,40.746219,1.0,13,4,12,winter,6
8.5,-73.97495699999999,40.765258,1.0,13,1,6,summer,6
19.5,-73.956695,40.802635,1.0,14,3,3,spring,6
15.7,-73.98849200000001,40.729045,1.0,21,0,4,spring,6
12.9,-73.957916,40.729869,1.0,0,5,6,summer,5
12.5,-73.99221800000001,40.739178,1.0,9,3,11,autumn,6
22.1,-74.00838399999999,40.735097,1.0,18,3,5,spring,6
16.0,-73.97114300000001,40.795982,1.0,12,6,11,autumn,6
7.4,-73.981063,40.74159,1.0,1,4,3,spring,6
6.5,-73.978499,40.745191,1.0,5,0,6,summer,6
7.7,-74.00665699999999,40.732372,1.0,8,4,12,winter,6
15.0,-73.955237,40.764898,1.0,11,2,11,autumn,6
14.9,-74.010544,40.717972,1.0,7,2,9,autumn,6
6.1,-73.995082,40.750077000000005,1.0,21,1,5,spring,6
76.8,-73.776662,40.645417,1.0,17,4,11,autumn,0
16.1,-73.969532,40.785425,1.0,18,2,10,autumn,6
6.0,-73.991723,40.764639,1.0,1,4,11,autumn,6
8.5,-73.97077178955078,40.76395034790039,3.0,9,2,6,summer,6
13.0,-73.99395600000001,40.752991,1.0,11,0,4,spring,6
4.7,-73.959413,40.771549,1.0,17,4,2,winter,6
11.3,-74.00379000000001,40.737943,1.0,14,5,6,summer,6
7.0,-73.98080300000001,40.748397,1.0,7,3,12,winter,6
10.5,-73.96906700000001,40.75007,1.0,17,0,10,autumn,6
7.0,-73.960669,40.761357,1.0,15,6,10,autumn,6
8.1,-73.97158,40.795125,4.0,10,5,4,spring,6
28.0,-73.99966500000001,40.72687,1.0,3,5,4,spring,6
12.5,-74.00259799999999,40.730629,2.0,14,4,11,autumn,6
9.3,-73.989775,40.741324,1.0,8,1,5,spring,6
5.0,-73.981009,40.744533,1.0,23,4,1,winter,6
10.1,-73.95022900000001,40.7724,1.0,9,5,10,autumn,6
3.7,-73.965313,40.772015,1.0,14,1,1,winter,6
4.3,-73.96495999999999,40.77248,1.0,19,1,1,winter,6
4.5,-73.96342800000001,40.766375,5.0,10,1,9,autumn,6
5.7,-73.9952,40.746505,4.0,21,2,8,summer,6
10.5,-73.929689,40.756665000000005,1.0,0,4,8,summer,1
5.5,-73.989449,40.738257,1.0,21,2,4,spring,6
6.0,-73.999969,40.748609,1.0,11,1,10,autumn,6
18.5,-74.010559,40.708952,1.0,18,5,8,summer,6
11.0,-73.983673,40.76638,1.0,1,1,1,winter,6
11.3,-73.967323,40.772144,1.0,18,5,4,spring,6
6.1,-73.982065,40.74589,1.0,23,4,6,summer,6
5.5,-73.99201202392578,40.74409103393555,1.0,15,3,1,winter,6
10.1,-73.976858,40.764335,2.0,3,2,3,spring,6
8.9,-74.00697,40.733037,1.0,18,2,5,spring,6
10.0,-73.97190400000001,40.762754,2.0,4,6,12,winter,6
8.5,-74.001427,40.726052,1.0,19,5,6,summer,6
19.5,-74.000064,40.748386,1.0,3,6,3,spring,6
4.9,-73.979316,40.727434,1.0,14,4,2,winter,6
6.1,-73.968303,40.765572,3.0,8,0,11,autumn,6
7.5,-73.958138,40.773145,3.0,14,3,1,winter,6
7.5,-73.981957,40.770015,1.0,13,5,7,summer,6
5.3,-73.982114,40.762316,1.0,23,5,10,autumn,6
14.5,-74.011861,40.708232,1.0,15,1,10,autumn,6
6.1,-73.982522,40.743403,1.0,15,0,7,summer,6
10.5,-73.980623,40.730163,1.0,21,6,9,autumn,6
4.5,-73.97776,40.749942,1.0,6,2,12,winter,6
12.5,-73.961865,40.779462,1.0,17,3,2,winter,6
5.3,-73.986672,40.776693,2.0,11,6,2,winter,6
13.7,-73.9832,40.749472,1.0,16,4,2,winter,6
30.33,-73.992959,40.756027,1.0,18,2,10,autumn,6
15.7,-73.994522,40.733047,5.0,18,0,6,summer,6
5.0,-73.958387,40.778862,1.0,21,4,1,winter,6
11.7,-73.998638,40.724206,1.0,21,3,5,spring,6
20.1,-73.979676,40.755235,2.0,23,1,6,summer,6
8.1,-73.985975,40.726582,1.0,21,6,7,summer,6
11.0,-73.99240999999999,40.72422,1.0,21,1,12,winter,6
36.5,-73.78179931640625,40.64472579956055,1.0,20,3,1,winter,0
4.0,-73.987946,40.72871,1.0,4,2,1,winter,6
19.7,-74.015357,40.709115,6.0,23,5,5,spring,6
20.9,-73.9648,40.683162,2.0,20,2,1,winter,2
15.3,-74.01602199999999,40.707097,2.0,13,6,6,summer,6
4.9,-73.968677,40.754897,6.0,21,2,4,spring,6
8.5,-73.974518,40.756443,5.0,20,5,6,summer,6
4.5,-74.00223000000001,40.739597,1.0,23,4,11,autumn,6
12.1,-73.97646999999999,40.780621,2.0,16,6,1,winter,6
13.7,-73.94666099999999,40.772378,2.0,12,5,4,spring,6
13.3,-74.01018499999999,40.709318,1.0,19,1,5,spring,6
5.0,-74.006465,40.740494,1.0,18,0,1,winter,6
6.5,-73.975975,40.755237,1.0,19,0,11,autumn,6
15.5,-74.011191,40.715438,1.0,13,2,11,autumn,6
14.9,-73.979265,40.724303000000006,2.0,0,5,2,winter,6
19.5,-74.00459000000001,40.737672,1.0,16,0,9,autumn,6
10.5,-73.9853,40.747887,1.0,2,5,2,winter,6
15.5,-73.981022,40.779367,5.0,2,5,4,spring,6
14.5,-73.98605699999999,40.740875,2.0,15,1,8,summer,6
11.3,-74.00041,40.731095,2.0,20,5,12,winter,6
17.3,-73.980463,40.77494,5.0,23,0,7,summer,6
4.9,-73.98925799999999,40.763002,2.0,21,1,12,winter,6
8.5,-73.985548,40.744423,1.0,12,3,5,spring,6
6.9,-73.989713,40.747132,1.0,14,2,3,spring,6
9.7,-73.985178,40.759890000000006,2.0,21,2,2,winter,6
5.5,-73.978086,40.752362,1.0,10,2,4,spring,6
7.5,-73.97948199999999,40.784716,1.0,23,6,5,spring,6
6.0,-73.99042,40.771776,2.0,17,1,6,summer,6
8.5,-73.951257,40.786198,1.0,17,0,5,spring,6
4.1,-73.970772,40.78861,5.0,10,1,8,summer,6
49.8,-73.788125,40.641492,2.0,20,0,6,summer,0
4.5,-73.978623,40.785948,1.0,19,5,2,winter,6
10.5,-73.987065,40.765207,1.0,10,4,1,winter,6
14.5,-73.98028599999999,40.75271,1.0,9,2,3,spring,6
5.0,-73.984827,40.739339,1.0,16,0,4,spring,6
27.7,-73.95535100000001,40.804592,3.0,14,6,2,winter,6
5.3,-74.00626899999999,40.733956,4.0,14,0,8,summer,6
4.1,-73.982105,40.772688,1.0,10,2,2,winter,6
19.0,-73.99665069580078,40.747703552246094,1.0,16,1,1,winter,6
5.5,-73.991499,40.735161,1.0,12,6,4,spring,6
4.5,-73.971968,40.765664,1.0,15,1,3,spring,6
11.7,-73.988713,40.778503,1.0,18,4,6,summer,6
10.1,-73.97518000000001,40.790168,4.0,13,0,9,autumn,6
7.7,-73.99011800000001,40.689653,2.0,0,0,3,spring,2
7.7,-74.000353,40.73015,4.0,3,5,4,spring,6
11.0,-73.94611358642578,40.77545928955078,1.0,6,3,4,spring,6
6.9,-73.975408,40.750237,1.0,12,1,12,winter,6
5.0,-73.96702575683594,40.80412673950195,1.0,9,4,5,spring,6
4.5,-73.975803,40.787788,1.0,14,2,6,summer,6
5.3,-73.978288,40.745568,1.0,15,1,10,autumn,6
